Date,pm2.5
2020-02-11,35.78380329206591
2020-02-12,51.9765322910753
2020-02-13,75.13972255392206
2020-02-14,56.11790763445158
2020-02-15,52.09874919875961
2020-02-16,73.5547761572263
2020-02-17,84.47060394267677
2020-02-18,52.25232748976268
2020-02-19,34.19159825586412
2020-02-20,79.38918265336038
2020-02-21,98.66526029633408
2020-02-22,57.81751871648999
2020-02-23,63.01707104425716
2020-02-24,55.7121867963051
2020-02-25,67.06777839637994
2020-02-26,68.54276587844126
2020-02-27,71.20302186746878
2020-02-28,63.530097073870394
2020-02-29,84.06948627051005
2020-03-01,58.25411540662174
2020-03-02,94.44235343368756
2020-03-03,49.3659219410736
2020-03-04,60.68186363286807
2020-03-05,30.73294432809888
2020-03-06,32.62870954249095
2020-03-07,86.58206292410262
2020-03-08,68.97168775455151
2020-03-09,80.47427661612171
2020-03-10,108.67578491476038
2020-03-11,43.5034791147045
2020-03-12,71.61009228845705
2020-03-13,89.47405177076905
2020-03-14,57.37822313273202
2020-03-15,65.04310129690411
2020-03-16,79.31166215208903
2020-03-17,93.69465766843373
2020-03-18,76.41276687252005
2020-03-19,99.44657407782806
2020-03-20,55.933038230425865
2020-03-21,47.71032543224007
2020-03-22,66.35158948628788
2020-03-23,82.71903126966748
2020-03-24,77.98580025434306
2020-03-25,53.31454380086359
2020-03-26,103.15677404528893
2020-03-27,51.36676535666831
2020-03-28,80.99584508348407
2020-03-29,59.445406125110686
2020-03-30,76.09469701433227
2020-03-31,92.24066756953444
2020-04-01,82.66148371472515
2020-04-02,56.27514870099547
2020-04-03,76.63302096991332
2020-04-04,82.45734140414902
2020-04-05,128.37483334538078
2020-04-06,116.29632774913637
2020-04-07,77.59912148057222
2020-04-08,92.32469823973418
2020-04-09,90.10437577620885
2020-04-10,117.38368359071941
2020-04-11,112.6722259412334
2020-04-12,66.2142840135441
2020-04-13,105.39862738792407
2020-04-14,97.93039295063042
2020-04-15,111.63547000023027
2020-04-16,96.48074330765218
2020-04-17,87.72418058998748
2020-04-18,102.02036820310458
2020-04-19,96.56725206876352
2020-04-20,59.335026184155566
2020-04-21,74.14522805465691
2020-04-22,86.40996081821461
2020-04-23,84.7331408823577
2020-04-24,119.16678233287507
2020-04-25,97.70521143079108
2020-04-26,78.03837794619844
2020-04-27,101.06187565625962
2020-04-28,102.45816983689271
2020-04-29,99.45997234074424
2020-04-30,61.811649833324076
2020-05-01,97.83618730632386
2020-05-02,131.21740068214433
2020-05-03,124.17659222669865
2020-05-04,113.4557774301493
2020-05-05,124.90689738577282
2020-05-06,115.59171891263763
2020-05-07,114.26678420638292
2020-05-08,106.4556045515358
2020-05-09,96.62717505793088
2020-05-10,130.97937375638472
2020-05-11,111.0015950383448
2020-05-12,173.31406328319792
2020-05-13,120.73530492543523
2020-05-14,120.63960124262258
2020-05-15,117.794565740772
2020-05-16,149.96371895175173
2020-05-17,132.06787277350148
2020-05-18,139.2795772711762
2020-05-19,111.64063497129989
2020-05-20,146.1107709986714
2020-05-21,99.781138075959
2020-05-22,145.52502973072626
2020-05-23,95.75556914068491
2020-05-24,135.89888414157645
2020-05-25,145.4676113776201
2020-05-26,175.23992600063463
2020-05-27,168.8275551109444
2020-05-28,127.97718763234295
2020-05-29,126.09990112196839
2020-05-30,98.13616904894313
2020-05-31,124.99920819380246
2020-06-01,134.74259661181816
2020-06-02,134.74854879360996
2020-06-03,145.61524936635826
2020-06-04,117.15687225927687
2020-06-05,143.33918282255019
2020-06-06,136.77267392654196
2020-06-07,122.60769638398475
2020-06-08,87.00819877013097
2020-06-09,145.131976717196
2020-06-10,156.62016529982117
2020-06-11,137.6510704112167
2020-06-12,132.3156539050201
2020-06-13,145.78043613165954
2020-06-14,131.95721045082675
2020-06-15,155.956170956963
2020-06-16,152.24886655203025
2020-06-17,157.14014053257833
2020-06-18,155.07991993359525
2020-06-19,146.2551174459287
2020-06-20,100.31014485483472
2020-06-21,138.39095794513713
2020-06-22,120.95905766387064
